1571055645,0,26,0,"C3,C2;S5,S2;D2,DK;S6,S3;D3,D10;S8,S4;D4,D6;C5,C4;D5,SQ;D7,HA;D8,HQ;C8,CQ;H5,H2;D9,H9;C10,C9;DJ,H8;CJ,C7;DQ,H6;CK,C6;SK,SJ;DA,H4;CA,H3;H7,SA;HK,S10;HJ,S9;H10,S7"
1571055645,0,26,0,"C3,C2;S3,S2;D2,DQ;D4,D3;S4,SK;CJ,C4;S5,HA;D6,D10;H3,H2;S6,HQ;S7,HJ;D7,D8;H6,H4;S8,H10;D9,D5;S9,H9;S10,H7;SJ,H5;DJ,DA;CQ,C5;SQ,CK;DK,C10;CA,C9;SA,C8;H8,C7;HK,C6"
1571055645,0,0,0,"C3,C2;D3,D2;D4,D7;S6,S2;C5,CJ;S8,S3;D6,D5;C6,C4;C7,CA;S10,S4;D8,DA;SJ,S5;C8,CK;C9,S7;D9,S9;D10,DJ;C10,DQ;CQ,SQ;H4,SK;H2,H3;H5,H7;H6,H9;H8,HQ;H10,DK;HJ,HA;HK,SA"
1571055645,0,2,0,"C3,C2;D3,D2;S2,SJ;S4,S3;C4,CK;D6,D4;S5,S9;D7,D5;C6,CJ;C8,C5;S7,S6;S8,SA;C10,C7;S10,SK;D10,D8;DJ,DQ;DK,D9;SQ,HA;CQ,C9;DA,HJ;CA,H10;H2,H9;H5,H3;H8,H7;HQ,H6;HK,H4"
1571055645,0,13,0,"C3,C2;S2,SQ;D3,D2;D4,D10;S5,S3;S6,SJ;C8,C4;D7,D8;S8,S4;S9,S7;D9,D6;S10,SA;DJ,D5;CJ,C10;DQ,H10;CQ,C9;DK,H9;SK,H6;DA,H4;HJ,H3;H7,H2;HK,CA;H5,CK;HA,C7;H8,C6;HQ,C5"
1571055645,0,11,0,"C3,C2;D4,DK;D5,D2;S6,SK;S7,S2;D7,DQ;D8,D3;C7,CJ;S8,S3;C8,C6;C9,C5;D9,D10;S10,S4;C10,C4;DJ,D6;CQ,CA;SA,S5;DA,SQ;HQ,HJ;H9,H10;H2,H4;H3,H8;H6,S9;H5,SJ;H7,CK;HK,HA"
1571055645,0,14,0,"C3,C2;D2,DQ;D4,D3;S2,SK;S5,S3;C4,CQ;S8,S4;D5,D10;C6,C5;D7,D9;D8,D6;C7,C9;SA,S6;C8,CA;C10,S7;CJ,S9;DJ,S10;CK,SJ;DK,SQ;H10,DA;H4,H2;HA,HQ;HJ,H8;H9,H7;HK,H6;H5,H3"
1571055645,0,13,0,"C6,C2;D5,D2;C3,CQ;S4,S2;C4,C9;S5,S3;C5,C8;D8,D3;S6,SQ;DJ,D4;S7,SA;DQ,D6;S8,HA;S9,HJ;S10,H9;C10,C7;CJ,CA;H4,H2;SJ,H8;SK,H7;CK,H5;DA,DK;HQ,H3;H6,D10;HK,D9;H10,D7"
