1571062604,0,9,1,"C4,C2;SQ,S2;D10,D2;S8,S4;CQ,C3;DJ,D6;D7,D3;S6,S7;CK,C7;SK,S3;S5,S9;SA,S10;DA,D4;C8,C9;D8,D9;C6,C10;HK,SJ;HQ,H4;H8,H2;HJ,H5;H7,H3;C5,CJ;D5,DQ;H10,DK;H9,CA;H6,HA"
1571062604,0,4,1,"C3,C2;D6,D2;S5,S2;DA,D3;CK,C4;SA,S3;CQ,C6;DK,D4;CJ,C7;CA,C5;HK,S4;HQ,H2;H8,H4;H10,H3;H7,H5;H9,S6;H6,S7;DJ,S8;C10,S9;D10,S10;D9,HJ;C9,SJ;D8,SQ;D7,DQ;C8,SK;D5,HA"
1571062604,0,4,1,"C6,C2;DQ,D2;S8,S2;SJ,S3;CJ,C3;S10,S4;D7,D3;D9,D4;C7,C4;S9,S5;DA,D5;S7,S6;CA,C5;D8,D10;D6,DJ;HQ,SQ;H9,H5;H7,H2;H8,H6;HA,H3;H4,H10;CK,HJ;CQ,HK;C10,SK;C9,DK;C8,SA"
1571062604,0,23,1,"C7,C2;S10,S2;DQ,D3;D8,D2;CQ,C3;S9,S3;D9,D4;S8,S4;CJ,C4;CK,C8;C9,C5;HA,S5;H8,H2;HJ,H4;H6,H3;CA,C6;HK,H5;SQ,D5;H10,D6;H9,D7;H7,C10;SA,D10;SK,DJ;SJ,HQ;S7,DK;S6,DA"
1571062604,0,16,1,"C3,C2;SQ,S2;CK,C5;DQ,D2;S6,S5;SJ,S3;C10,C6;DJ,D3;DK,D7;CA,C4;S4,S7;SA,S8;DA,D4;SK,S9;CQ,C7;C8,C9;HA,S10;HQ,H2;H10,H3;HJ,H4;H5,H6;HK,D5;H9,D6;H8,D8;H7,D9;CJ,D10"
1571062604,0,22,1,"C3,C2;SJ,S3;S7,S2;CJ,C6;DJ,D2;C10,C7;D10,D3;D8,D9;C5,C8;C4,C9;S8,S9;S6,S10;HK,CQ;HJ,H2;H7,H3;H8,H4;SA,S4;H5,H6;DA,H9;DK,H10;DQ,HQ;S5,SQ;D7,CK;D6,SK;D5,HA;D4,CA"
1571062604,0,11,1,"C5,C2;DQ,D2;SJ,S2;SK,S3;D10,D3;SQ,S4;CJ,C3;DJ,D4;C10,C4;D7,D5;SA,S5;C6,C7;CA,C8;S10,S6;HQ,D6;H10,H3;H8,H2;S7,S8;H9,D8;H7,S9;H6,D9;H5,HJ;H4,HK;CK,DK;CQ,DA;C9,HA"
1571062604,0,7,1,"C3,C2;SJ,S2;DK,D2;S10,S4;SQ,S3;S8,S5;DQ,D3;CK,C5;DJ,D4;D9,D6;CJ,C4;D5,D7;CQ,C7;C8,C6;S6,S7;DA,D8;CA,C9;SA,S9;HA,SK;HQ,H2;H6,H5;H9,H3;H4,H7;HK,H8;C10,H10;D10,HJ"
